meeting_id,tot,n,dm_enum,dm_closing,dm_conn,li_aizuchi,li_understand,conf_request,conf_report,su_proposal,su_hedged,su_risk,info,listen,conf,speakup,y_weak,y_nonverbal,y_combined
tv111,25.190000000000005,6,0.0,0.0,0.1826121476776498,0.0,0.0,0.0,0.1992854307264787,0.445017864231838,0.0,0.0,0.6076040908673526,0.5,0.9996931558402028,0.9998374375847068,0.7767836710730656,0.5507246376811594,0.6678232169781668
tv112,205.93,41,0.0103918807361724,0.0417617637061137,0.1509250716262807,0.0173359879570726,0.0,0.0,0.0,0.0,0.0,0.0157335016753265,0.9993591079965964,0.991905351307254,0.0002063089982784,0.0606513711223249,0.5130305348561134,0.6557896726506488,0.5818404392730794
tv113,18.799999999999997,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2531914893617021,0.0,0.0,0.2408966069164803,0.5,0.9996931558402028,0.9998374375847068,0.6851068000853475,0.670807453416149,0.6782145149907939
tv114,121.57,30,0.0304351402484165,0.0,0.2219297524060212,0.0,0.0,0.0,0.0,0.0,0.0,0.0246771407419593,0.9996918776150856,0.0040888396859692,0.0013652851975152,0.0606513711223249,0.2664493434052237,0.6145362120562021,0.4342272140949953
tv115,55.14,9,0.0,0.0,0.0,0.0,0.0464272760246644,0.0,0.0,0.0,0.0,0.0,0.2408966069164803,0.9943186938471684,0.5,0.5,0.5588038251909122,0.4765902899250426,0.519176901192763
tv116,248.04,70,0.0405579745202386,0.017739074342848,0.0622480245121754,0.0,0.0,0.0,0.0,0.0,0.0,0.0088695371714239,0.9994341142363796,0.0040888396859692,0.0002063089982784,0.0606513711223249,0.266095158510738,0.567414204563762,0.4113309387082956
tv117,123.46,45,0.0,0.0092337599222419,0.0458448080349911,0.0,0.1671796533290134,0.0,0.0,0.0,0.0500566985258383,0.0,0.4053692761530672,0.9387261714334026,0.0002063089982784,0.0558750453995533,0.3500442004960754,0.3871635610766046,0.36793573229589044
tv118,38.2,14,0.0,0.0,0.0,0.0052356020942407,0.0162303664921467,0.0,0.0,0.0,0.0,0.0,0.2408966069164803,0.9813753752651536,0.5,0.5,0.5555679955454085,0.94824016563147,0.7448359815268901
tv119,179.29,43,0.0380389313402867,0.0,0.0983880863405656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996320343701716,0.0040888396859692,0.0002063089982784,0.004521877866023,0.2521122652301105,0.5576830182209936,0.3993973681717162
tv120,95.9753125,31,0.0,0.0412606106388036,0.0220890137763292,0.04167738448364,0.0364677114231849,0.0,0.0,0.0,0.0,0.0,0.3350931808096259,0.9999978130321572,0.0013652851975152,0.004521877866023,0.3352445392263303,0.3954451345755693,0.3642612261846635
tv121,22.54,11,0.0,0.0,0.0798580301685891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645625089987539,0.5,0.5,0.5,0.5161406272496885,0.4513457556935818,0.48490949915964504
tv122,150.36,37,0.0,0.0,0.0905826017557861,0.0384410747539239,0.0243415802075019,0.0,0.0,0.0199521149241819,0.0,0.0,0.5118624152730179,0.9999978130321572,0.0002063089982784,0.6324515594512827,0.5361295241886841,0.5968262877837499,0.5653853642415059
tv123,49.580000000000005,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408966069164803,0.5,0.5,0.5,0.4352241517291201,0.4575569358178055,0.44598855365986645
tv124,122.6,30,0.0337683523654159,0.0,0.0533442088091353,0.0388254486133768,0.0238172920065253,0.0,0.0,0.0,0.0,0.0,0.9996320343701716,0.9999568740495752,0.0013652851975152,0.004521877866023,0.5013690178708212,0.5505927040795885,0.525094834623447
tv125,115.14,30,0.0,0.0,0.0541948931735278,0.0,0.0,0.0,0.0,0.048810144172312,0.0133750217126976,0.0,0.5118624152730179,0.0040888396859692,0.0013652851975152,0.999581737531118,0.3792245694219051,0.6145392671570269,0.49264625373023374
